driver_id,month,total_miles,total_hours,total_fuel,avg_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,date_of_birth,hire_date,driver_age,driver_tenure
DRV00043,2022-01-01,30345,539.0,4543.599999999999,6.67,137.0,23,0.2541743970315399,56.298701298701296,6.678624878950613,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-02-01,16701,280.8,2720.1,6.338421052631579,109.6,19,0.3903133903133903,59.47649572649573,6.139847799713246,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-03-01,35497,608.5,5496.0,6.440476190476191,140.1,21,0.23023829087921116,58.33525061626951,6.458697234352257,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-04-01,29599,504.1,4518.9,6.6648000000000005,167.6,25,0.3324737155326324,58.716524499107315,6.550045365022462,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-05-01,35440,615.7,5612.9,6.322380952380953,160.1,21,0.2600292350170537,57.560500243625135,6.314026617256677,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-06-01,37164,661.3,5876.8,6.5188,167.8,25,0.25374262815666115,56.19839709662786,6.323849714130139,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-07-01,44874,788.1,7078.8,6.405333333333333,229.8,30,0.2915873620098972,56.939474685953556,6.339210035599254,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-08-01,33530,580.1,5111.2,6.5215000000000005,132.3,20,0.22806412687467678,57.80037924495776,6.56010330255126,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-09-01,34728,608.1,5229.400000000001,6.760909090909092,146.2,22,0.24042098339088963,57.10902812037494,6.640914827704899,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-10-01,14009,251.8,2157.2,6.537272727272727,88.5,11,0.35146942017474186,55.63542494042891,6.494066382347488,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-11-01,34521,593.8,5481.6,6.3751999999999995,160.5,25,0.2702930279555406,58.13573593802628,6.297613835376532,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2022-12-01,34536,595.4,5260.6,6.635769230769231,188.7,26,0.31692979509573393,58.00470272085993,6.565030604873968,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-01-01,28190,509.5,4310.6,6.516190476190476,118.89999999999999,21,0.23336604514229636,55.328753680078506,6.539692850183268,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-02-01,22983,397.3,3690.2,6.3533333333333335,103.2,15,0.25975333501132647,57.84797382330732,6.2281177171969,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-03-01,26559,458.5,4005.6,6.585238095238095,131.2,21,0.28615049073064336,57.92584514721919,6.6304673457159975,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-04-01,23883,421.3,3672.0,6.579375,116.9,16,0.2774744837408023,56.68882031806314,6.504084967320262,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-05-01,30932,543.7,4853.2,6.433684210526316,136.0,19,0.25013794371896264,56.89166819937465,6.373526745240254,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-06-01,20890,357.7,3241.5,6.5,97.60000000000001,15,0.2728543472183394,58.40089460441711,6.444547277494987,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-07-01,20812,369.0,3123.6,6.726875,124.4,16,0.33712737127371273,56.40108401084011,6.662824945575618,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-08-01,29275,510.4,4549.0,6.447142857142857,149.4,21,0.29271159874608155,57.3569749216301,6.43548032534623,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-09-01,13950,238.9,2281.3,6.262307692307692,95.5,13,0.39974884889074924,58.39263290079531,6.11493446718976,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-10-01,20585,368.0,3061.8,6.6693750000000005,110.3,16,0.2997282608695652,55.9375,6.723169377490365,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-11-01,40357,697.9,6268.5,6.444,160.3,25,0.22968906720160484,57.826336151311075,6.438063332535695,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2023-12-01,34829,607.4,5470.7,6.493333333333333,139.9,24,0.2303259795851169,57.341126111294045,6.366461330359917,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-01-01,14272,249.2,2239.6,6.296666666666667,52.0,9,0.2086677367576244,57.271268057784916,6.372566529737453,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-02-01,33852,612.9,5390.0,6.497368421052632,136.8,19,0.22320117474302498,55.232501223690655,6.28051948051948,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-03-01,23331,412.5,3485.6,6.675,90.9,14,0.22036363636363637,56.56,6.693539132430572,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-04-01,11566,202.3,1822.7,6.336428571428571,102.1,14,0.504695996045477,57.172516065249624,6.3455313545838585,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-05-01,20162,356.6,3144.1,6.491538461538462,87.3,13,0.24481211441390913,56.539540100953445,6.412645908209027,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-06-01,20627,362.40000000000003,3266.9,6.350666666666667,112.5,15,0.3104304635761589,56.91777041942604,6.313936759619211,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-07-01,32146,560.6,4735.2,6.704615384615384,174.3,26,0.3109168747770246,57.342133428469495,6.788731204595371,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-08-01,20563,363.8,3259.2,6.32578947368421,131.3,19,0.36091258933479936,56.522814733369984,6.309216985763378,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-09-01,18971,337.0,2969.1,6.448823529411764,124.5,17,0.3694362017804154,56.29376854599406,6.389478293085447,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-10-01,17433,309.6,2634.7000000000003,6.616153846153846,88.3,13,0.2852067183462532,56.308139534883715,6.616692602573347,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-11-01,19929,337.4,3064.5,6.506923076923077,85.3,13,0.25281564908120924,59.06639004149378,6.503181595692609,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00043,2024-12-01,15252,266.6,2282.3,6.663333333333333,114.69999999999999,15,0.4302325581395348,57.20930232558139,6.682732331420058,Nashville,A,Active,23,1963-04-09,2017-04-06,62.71780821917808,8.687671232876712
DRV00044,2022-01-01,34887,594.6,5282.6,6.595909090909092,171.8,22,0.2889337369660276,58.673057517658926,6.6041343277931315,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-02-01,22417,395.5,3474.8,6.445555555555555,133.1,18,0.33653603034134005,56.68015170670038,6.451306550017267,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-03-01,29276,510.2,4537.900000000001,6.583333333333333,118.0,18,0.23128185025480205,57.38141905135241,6.451442297097776,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-04-01,22310,388.2,3472.2,6.66421052631579,122.2,19,0.31478619268418345,57.4703760947965,6.425321122055181,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-05-01,29933,535.5,4804.0,6.3235,120.8,20,0.22558356676003735,55.89729225023343,6.230849292256453,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-06-01,23377,400.6,3590.2000000000003,6.5485,144.1,20,0.35971043434847727,58.35496754867698,6.511336415798562,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-07-01,43354,766.6,6683.6,6.503703703703703,210.0,27,0.27393686407513695,56.553613357683275,6.486623975103237,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-08-01,29308,492.2,4463.0,6.5616666666666665,130.6,18,0.26533929297033726,59.544900446972775,6.566883262379565,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-09-01,24621,426.2,3876.1,6.492222222222222,127.3,18,0.2986860628812764,57.76865321445331,6.352003302288383,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-10-01,41015,705.0,6333.8,6.524230769230769,198.2,26,0.28113475177304964,58.177304964539005,6.475575483911712,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-11-01,15710,271.59999999999997,2437.8,6.457857142857143,104.9,14,0.38622974963181156,57.842415316642125,6.444335056198211,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2022-12-01,27027,489.2,4284.8,6.453888888888889,127.2,18,0.2600163532297629,55.247342600163535,6.3076456310679605,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-01-01,31901,557.1,5112.0,6.321739130434783,147.7,23,0.26512295817626996,57.26260994435469,6.240414710485133,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-02-01,23361,419.1,3593.1,6.4925,112.0,16,0.2672393223574326,55.74087329992842,6.5016281205644155,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-03-01,26480,450.3,4272.2,6.328333333333333,132.7,18,0.2946924272707084,58.805240950477454,6.198211694209073,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-04-01,26113,463.1,4078.5,6.52125,121.1,16,0.26149859641546097,56.3873893327575,6.4025989947284545,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-05-01,22625,406.8,3574.1,6.422352941176471,117.0,17,0.28761061946902655,55.617010816125855,6.330264961808568,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-06-01,28716,512.4,4519.8,6.388181818181818,163.1,22,0.31830601092896177,56.042154566744735,6.353378468073808,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-07-01,31499,546.6,4631.7,6.738571428571428,134.0,21,0.2451518477863154,57.62714965239663,6.800742707861045,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-08-01,27847,479.5,4444.0,6.399,135.9,20,0.2834202294056309,58.075078206465065,6.2662016201620165,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-09-01,29701,511.4,4683.1,6.363478260869566,176.8,23,0.34571763785686355,58.07782557684787,6.3421665136341305,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-10-01,17786,324.8,2878.7,6.275454545454545,78.6,11,0.24199507389162558,54.75985221674877,6.178483343175739,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-11-01,29020,508.8,4337.5,6.724285714285715,137.6,21,0.27044025157232704,57.03616352201258,6.690489913544669,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2023-12-01,41499,741.1,6395.8,6.495,166.2,28,0.22426123330184858,55.99649170152476,6.488476812908471,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-01-01,19321,334.2,2962.9,6.624444444444444,115.60000000000001,18,0.34590065828845007,57.81268701376421,6.520976070741503,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-02-01,19150,336.1,3062.9,6.301428571428572,101.2,14,0.30110086283844095,56.97709015174055,6.252244604786314,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-03-01,34832,611.4,5551.9,6.434,151.5,20,0.24779195289499512,56.9708864900229,6.273888218447739,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-04-01,26154,466.8,4041.0,6.5665000000000004,131.9,20,0.28256212510711226,56.02827763496144,6.472160356347438,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-05-01,14357,251.3,2066.9,6.871666666666666,80.5,12,0.3203342618384401,57.13091922005571,6.94615124098892,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-06-01,29920,525.8,4767.0,6.35952380952381,134.8,21,0.2563712438189426,56.903765690376574,6.276484161946717,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-07-01,33211,595.3000000000001,5072.8,6.6726086956521735,158.9,23,0.26692423987905256,55.78867797749034,6.546877464122378,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-08-01,31974,540.3,5016.7,6.483684210526316,143.4,19,0.26540810660744035,59.17823431426986,6.373512468355692,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-09-01,24069,415.5,3731.3,6.620952380952381,146.0,21,0.35138387484957884,57.92779783393502,6.450566826575188,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-10-01,23278,400.4,3600.2,6.517894736842106,116.9,19,0.291958041958042,58.13686313686314,6.465751902672074,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-11-01,17743,304.8,2846.5,6.437692307692307,87.1,13,0.285761154855643,58.21194225721784,6.233268926752152,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00044,2024-12-01,26417,470.6,4018.5,6.6145,134.2,20,0.28516787080322986,56.134721631959195,6.57384596242379,Atlanta,A,Active,24,1995-03-10,2018-03-10,30.778082191780822,7.761643835616439
DRV00045,2022-01-01,20754,381.3,3269.8,6.408666666666666,109.3,15,0.28665093102543926,54.429583005507475,6.347177197382103,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-02-01,25247,446.6,3851.3,6.441666666666666,124.1,18,0.27787729511867443,56.53157187639946,6.555448809492898,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-03-01,20738,374.1,3091.4,6.645333333333334,85.7,15,0.22908313285217854,55.434375835338145,6.708287507278255,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-04-01,26922,470.8,4211.7,6.507777777777778,138.0,18,0.2931180968564146,57.18351741716228,6.392193176152148,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-05-01,24214,423.6,3667.4,6.6215789473684215,125.9,19,0.29721435316336164,57.16241737488196,6.602497682281725,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-06-01,23700,418.5,3733.9,6.497368421052632,128.3,19,0.30657108721624854,56.630824372759854,6.347250863708187,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-07-01,26237,452.4,4049.2,6.532631578947369,124.60000000000001,19,0.2754199823165341,57.99513704686119,6.479551516348908,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-08-01,24344,418.2,3824.3,6.393529411764706,103.89999999999999,17,0.24844571975131516,58.21138211382114,6.365609392568574,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-09-01,20418,363.2,3116.8,6.497058823529412,127.0,17,0.3496696035242291,56.21696035242291,6.550949691991786,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-10-01,24548,439.9,3858.4,6.486315789473684,123.3,19,0.2802909752216413,55.80359172539214,6.3622226829774,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-11-01,12943,232.0,1944.7,6.59,95.8,12,0.4129310344827586,55.78879310344828,6.655525273821155,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2022-12-01,21541,387.1,3432.2,6.595,95.0,14,0.24541462154482044,55.6471196073366,6.276149408542626,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-01-01,30477,532.0,4787.7,6.366190476190476,148.2,21,0.2785714285714285,57.287593984962406,6.3656870731248825,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-02-01,28358,492.2,4423.4,6.484761904761905,143.4,21,0.2913449817147501,57.614790735473385,6.410905638196863,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-03-01,34549,587.0,5439.0,6.4485,129.9,20,0.2212947189097104,58.85689948892674,6.352086780658209,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-04-01,26922,483.7,4043.5,6.646111111111111,127.3,18,0.2631796568120736,55.65846599131693,6.658093236057871,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-05-01,16916,294.6,2690.6,6.37,106.39999999999999,16,0.3611676849966055,57.42023082145281,6.287073515201071,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-06-01,30057,524.0,4678.8,6.638,112.7,20,0.2150763358778626,57.36068702290076,6.424083098230315,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-07-01,25278,428.0,3891.1,6.515714285714286,141.3,21,0.33014018691588787,59.0607476635514,6.496363496183599,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-08-01,28070,478.3,4400.1,6.491764705882353,118.8,17,0.24837967802634328,58.68701651683044,6.379400468171178,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-09-01,25795,457.7,4009.9,6.614090909090908,148.4,22,0.3242298448765567,56.357876338212805,6.432828748846605,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
DRV00045,2023-10-01,34354,583.3,5304.5,6.439523809523809,130.6,21,0.22389850848619922,58.89593691068062,6.476387972476199,New York,A,Active,10,1988-12-16,2018-11-20,37.010958904109586,7.063013698630137
